date,store,item,sales
2017-10-12,9,2,137
2017-10-12,9,3,105
2017-10-12,9,4,74
2017-10-12,9,5,65
2017-10-12,10,1,74
2017-10-12,10,2,142
2017-10-12,10,3,101
2017-10-12,10,4,83
2017-10-12,10,5,69
2017-10-13,1,1,77
2017-10-13,1,2,135
2017-10-13,1,3,109
2017-10-13,1,4,83
2017-10-13,1,5,62
2017-10-13,2,1,72
2017-10-13,2,2,140
2017-10-13,2,3,105
2017-10-13,2,4,76
2017-10-13,2,5,71
2017-10-13,3,1,65
2017-10-13,3,2,134
2017-10-13,3,3,111
2017-10-13,3,4,80
2017-10-13,3,5,58
2017-10-13,4,1,67
2017-10-13,4,2,136
2017-10-13,4,3,107
2017-10-13,4,4,92
2017-10-13,4,5,63
2017-10-13,5,1,65
2017-10-13,5,2,150
2017-10-13,5,3,114
2017-10-13,5,4,83
2017-10-13,5,5,61
2017-10-13,6,1,76
2017-10-13,6,2,144
2017-10-13,6,3,110
2017-10-13,6,4,71
2017-10-13,6,5,65
2017-10-13,7,1,78
2017-10-13,7,2,141
2017-10-13,7,3,108
2017-10-13,7,4,79
2017-10-13,7,5,64
2017-10-13,8,1,66
2017-10-13,8,2,140
2017-10-13,8,3,117
2017-10-13,8,4,86
2017-10-13,8,5,61
2017-10-13,9,1,76
2017-10-13,9,2,144
2017-10-13,9,3,113
2017-10-13,9,4,82
2017-10-13,9,5,60
2017-10-13,10,1,68
2017-10-13,10,2,144
2017-10-13,10,3,104
2017-10-13,10,4,75
2017-10-13,10,5,66
2017-10-14,1,1,66
2017-10-14,1,2,144
2017-10-14,1,3,106
2017-10-14,1,4,81
2017-10-14,1,5,66
2017-10-14,2,1,67
2017-10-14,2,2,139
2017-10-14,2,3,106
2017-10-14,2,4,80
2017-10-14,2,5,60
2017-10-14,3,1,69
2017-10-14,3,2,144
2017-10-14,3,3,104
2017-10-14,3,4,77
2017-10-14,3,5,67
2017-10-14,4,1,59
2017-10-14,4,2,149
2017-10-14,4,3,115
2017-10-14,4,4,72
2017-10-14,4,5,54
2017-10-14,5,1,70
2017-10-14,5,2,134
2017-10-14,5,3,115
2017-10-14,5,4,82
2017-10-14,5,5,65
2017-10-14,6,1,67
2017-10-14,6,2,148
2017-10-14,6,3,114
2017-10-14,6,4,83
2017-10-14,6,5,71
2017-10-14,7,1,65
2017-10-14,7,2,146
2017-10-14,7,3,108
2017-10-14,7,4,81
2017-10-14,7,5,64
2017-10-14,8,1,60
2017-10-14,8,2,145
2017-10-14,8,3,101
2017-10-14,8,4,75
2017-10-14,8,5,62
2017-10-14,9,1,60
2017-10-14,9,2,134
2017-10-14,9,3,111
2017-10-14,9,4,78
2017-10-14,9,5,63
2017-10-14,10,1,65
2017-10-14,10,2,140
2017-10-14,10,3,108
2017-10-14,10,4,72
2017-10-14,10,5,64
2017-10-15,1,1,64
2017-10-15,1,2,144
2017-10-15,1,3,108
2017-10-15,1,4,92
2017-10-15,1,5,70
2017-10-15,2,1,69
2017-10-15,2,2,143
2017-10-15,2,3,99
2017-10-15,2,4,85
2017-10-15,2,5,61
2017-10-15,3,1,70
2017-10-15,3,2,136
2017-10-15,3,3,107
2017-10-15,3,4,79
2017-10-15,3,5,65
2017-10-15,4,1,70
2017-10-15,4,2,140
2017-10-15,4,3,102
2017-10-15,4,4,91
2017-10-15,4,5,66
2017-10-15,5,1,72
2017-10-15,5,2,138
2017-10-15,5,3,105
2017-10-15,5,4,81
2017-10-15,5,5,66
2017-10-15,6,1,76
2017-10-15,6,2,150
2017-10-15,6,3,117
2017-10-15,6,4,71
2017-10-15,6,5,62
2017-10-15,7,1,71
2017-10-15,7,2,138
2017-10-15,7,3,110
2017-10-15,7,4,69
2017-10-15,7,5,69
2017-10-15,8,1,60
2017-10-15,8,2,132
2017-10-15,8,3,105
2017-10-15,8,4,79
2017-10-15,8,5,57
2017-10-15,9,1,64
2017-10-15,9,2,146
2017-10-15,9,3,109
2017-10-15,9,4,82
2017-10-15,9,5,59
2017-10-15,10,1,70
2017-10-15,10,2,139
2017-10-15,10,3,106
2017-10-15,10,4,80
2017-10-15,10,5,55
2017-10-16,1,1,72
2017-10-16,1,2,138
2017-10-16,1,3,109
2017-10-16,1,4,84
2017-10-16,1,5,67
2017-10-16,2,1,68
2017-10-16,2,2,134
2017-10-16,2,3,116
2017-10-16,2,4,73
2017-10-16,2,5,68
2017-10-16,3,1,62
2017-10-16,3,2,144
2017-10-16,3,3,115
2017-10-16,3,4,70
2017-10-16,3,5,67
2017-10-16,4,1,72
2017-10-16,4,2,143
2017-10-16,4,3,112
2017-10-16,4,4,75
2017-10-16,4,5,64
2017-10-16,5,1,78
2017-10-16,5,2,134
2017-10-16,5,3,111
2017-10-16,5,4,86
2017-10-16,5,5,60
2017-10-16,6,1,63
2017-10-16,6,2,134
2017-10-16,6,3,112
2017-10-16,6,4,73
2017-10-16,6,5,64
2017-10-16,7,1,77
2017-10-16,7,2,140
2017-10-16,7,3,106
2017-10-16,7,4,80
2017-10-16,7,5,64
2017-10-16,8,1,72
2017-10-16,8,2,148
2017-10-16,8,3,112
2017-10-16,8,4,90
2017-10-16,8,5,67
2017-10-16,9,1,66
2017-10-16,9,2,151
2017-10-16,9,3,109
2017-10-16,9,4,75
2017-10-16,9,5,76
2017-10-16,10,1,66
2017-10-16,10,2,136
2017-10-16,10,3,107
2017-10-16,10,4,81
2017-10-16,10,5,69
2017-10-17,1,1,57
2017-10-17,1,2,145
2017-10-17,1,3,107
2017-10-17,1,4,78
2017-10-17,1,5,73
2017-10-17,2,1,71
2017-10-17,2,2,142
2017-10-17,2,3,110
2017-10-17,2,4,84
2017-10-17,2,5,73
2017-10-17,3,1,58
2017-10-17,3,2,145
2017-10-17,3,3,118
2017-10-17,3,4,82
2017-10-17,3,5,62
2017-10-17,4,1,64
2017-10-17,4,2,152
2017-10-17,4,3,105
2017-10-17,4,4,87
2017-10-17,4,5,67
2017-10-17,5,1,80
2017-10-17,5,2,138
2017-10-17,5,3,102
2017-10-17,5,4,80
2017-10-17,5,5,57
2017-10-17,6,1,83
2017-10-17,6,2,143
2017-10-17,6,3,114
2017-10-17,6,4,84
2017-10-17,6,5,61
2017-10-17,7,1,69
2017-10-17,7,2,140
2017-10-17,7,3,120
2017-10-17,7,4,74
2017-10-17,7,5,61
2017-10-17,8,1,68
2017-10-17,8,2,137
2017-10-17,8,3,103
2017-10-17,8,4,66
2017-10-17,8,5,56
2017-10-17,9,1,75
2017-10-17,9,2,140
2017-10-17,9,3,114
2017-10-17,9,4,77
2017-10-17,9,5,64
2017-10-17,10,1,78
2017-10-17,10,2,148
2017-10-17,10,3,115
2017-10-17,10,4,81
2017-10-17,10,5,67
2017-10-18,1,1,72
2017-10-18,1,2,139
2017-10-18,1,3,108
2017-10-18,1,4,86
2017-10-18,1,5,58
2017-10-18,2,1,77
2017-10-18,2,2,139
2017-10-18,2,3,103
2017-10-18,2,4,77
2017-10-18,2,5,61
2017-10-18,3,1,67
2017-10-18,3,2,137
2017-10-18,3,3,107
2017-10-18,3,4,78
2017-10-18,3,5,65
2017-10-18,4,1,74
2017-10-18,4,2,139
2017-10-18,4,3,112
2017-10-18,4,4,80
2017-10-18,4,5,68
2017-10-18,5,1,70
2017-10-18,5,2,137
2017-10-18,5,3,105
2017-10-18,5,4,81
2017-10-18,5,5,71
2017-10-18,6,1,69
2017-10-18,6,2,136
2017-10-18,6,3,109
2017-10-18,6,4,77
2017-10-18,6,5,62
2017-10-18,7,1,63
2017-10-18,7,2,139
2017-10-18,7,3,111
2017-10-18,7,4,75
2017-10-18,7,5,61
2017-10-18,8,1,65
2017-10-18,8,2,133
2017-10-18,8,3,105
2017-10-18,8,4,79
2017-10-18,8,5,58
2017-10-18,9,1,69
2017-10-18,9,2,136
2017-10-18,9,3,105
2017-10-18,9,4,82
2017-10-18,9,5,62
2017-10-18,10,1,68
2017-10-18,10,2,146
2017-10-18,10,3,105
2017-10-18,10,4,88
2017-10-18,10,5,63
2017-10-19,1,1,64
2017-10-19,1,2,137
2017-10-19,1,3,110
2017-10-19,1,4,86
2017-10-19,1,5,69
2017-10-19,2,1,70
2017-10-19,2,2,146
2017-10-19,2,3,101
2017-10-19,2,4,81
2017-10-19,2,5,67
2017-10-19,3,1,72
2017-10-19,3,2,132
2017-10-19,3,3,105
2017-10-19,3,4,79
2017-10-19,3,5,71
2017-10-19,4,1,80
2017-10-19,4,2,137
2017-10-19,4,3,103
2017-10-19,4,4,84
2017-10-19,4,5,78
2017-10-19,5,1,76
2017-10-19,5,2,136
2017-10-19,5,3,124
2017-10-19,5,4,83
2017-10-19,5,5,61
2017-10-19,6,1,80
2017-10-19,6,2,136
2017-10-19,6,3,107
2017-10-19,6,4,84
2017-10-19,6,5,65
2017-10-19,7,1,70
2017-10-19,7,2,140
2017-10-19,7,3,116
2017-10-19,7,4,68
2017-10-19,7,5,66
2017-10-19,8,1,69
2017-10-19,8,2,136
2017-10-19,8,3,106
2017-10-19,8,4,67
2017-10-19,8,5,61
2017-10-19,9,1,76
2017-10-19,9,2,144
2017-10-19,9,3,109
2017-10-19,9,4,73
2017-10-19,9,5,69
2017-10-19,10,1,77
2017-10-19,10,2,145
2017-10-19,10,3,105
2017-10-19,10,4,76
2017-10-19,10,5,73
2017-10-20,1,1,64
2017-10-20,1,2,142
2017-10-20,1,3,101
2017-10-20,1,4,79
2017-10-20,1,5,68
2017-10-20,2,1,70
2017-10-20,2,2,143
2017-10-20,2,3,104
2017-10-20,2,4,76
2017-10-20,2,5,67
2017-10-20,3,1,74
2017-10-20,3,2,141
2017-10-20,3,3,115
2017-10-20,3,4,72
2017-10-20,3,5,63
2017-10-20,4,1,79
2017-10-20,4,2,146
2017-10-20,4,3,113
2017-10-20,4,4,79
2017-10-20,4,5,70
2017-10-20,5,1,72
2017-10-20,5,2,132
2017-10-20,5,3,115
2017-10-20,5,4,76
2017-10-20,5,5,69
2017-10-20,6,1,62
2017-10-20,6,2,148
2017-10-20,6,3,109
2017-10-20,6,4,74
2017-10-20,6,5,62
2017-10-20,7,1,68
2017-10-20,7,2,140
2017-10-20,7,3,117
2017-10-20,7,4,80
2017-10-20,7,5,54
2017-10-20,8,1,64
2017-10-20,8,2,154
2017-10-20,8,3,111
2017-10-20,8,4,85
2017-10-20,8,5,64
2017-10-20,9,1,65
2017-10-20,9,2,138
2017-10-20,9,3,111
2017-10-20,9,4,78
2017-10-20,9,5,75
2017-10-20,10,1,67
2017-10-20,10,2,135
2017-10-20,10,3,114
2017-10-20,10,4,85
2017-10-20,10,5,65
2017-10-21,1,1,67
2017-10-21,1,2,131
2017-10-21,1,3,116
2017-10-21,1,4,84
2017-10-21,1,5,63
2017-10-21,2,1,70
2017-10-21,2,2,139
2017-10-21,2,3,118
2017-10-21,2,4,75
2017-10-21,2,5,62
2017-10-21,3,1,67
2017-10-21,3,2,142
2017-10-21,3,3,110
2017-10-21,3,4,81
2017-10-21,3,5,61
2017-10-21,4,1,78
2017-10-21,4,2,138
2017-10-21,4,3,116
2017-10-21,4,4,96
2017-10-21,4,5,61
2017-10-21,5,1,72
2017-10-21,5,2,139
2017-10-21,5,3,120
2017-10-21,5,4,79
2017-10-21,5,5,66
2017-10-21,6,1,71
2017-10-21,6,2,140
2017-10-21,6,3,114
2017-10-21,6,4,81
2017-10-21,6,5,68
2017-10-21,7,1,71
2017-10-21,7,2,137
2017-10-21,7,3,109
2017-10-21,7,4,83
2017-10-21,7,5,68
2017-10-21,8,1,76
2017-10-21,8,2,149
2017-10-21,8,3,107
2017-10-21,8,4,81
2017-10-21,8,5,64
2017-10-21,9,1,65
2017-10-21,9,2,143
2017-10-21,9,3,114
2017-10-21,9,4,75
2017-10-21,9,5,63
2017-10-21,10,1,68
2017-10-21,10,2,133
2017-10-21,10,3,110
2017-10-21,10,4,74
2017-10-21,10,5,66
2017-10-22,1,1,72
2017-10-22,1,2,142
2017-10-22,1,3,112
2017-10-22,1,4,88
2017-10-22,1,5,61
2017-10-22,2,1,66
2017-10-22,2,2,143
2017-10-22,2,3,110
2017-10-22,2,4,86
2017-10-22,2,5,68
2017-10-22,3,1,80
2017-10-22,3,2,140
2017-10-22,3,3,103
2017-10-22,3,4,82
2017-10-22,3,5,65
2017-10-22,4,1,73
2017-10-22,4,2,143
2017-10-22,4,3,107
2017-10-22,4,4,75
2017-10-22,4,5,64
2017-10-22,5,1,58
2017-10-22,5,2,141
2017-10-22,5,3,108
2017-10-22,5,4,84
2017-10-22,5,5,55
2017-10-22,6,1,70
2017-10-22,6,2,148
2017-10-22,6,3,114
2017-10-22,6,4,85
2017-10-22,6,5,67
2017-10-22,7,1,62
2017-10-22,7,2,141
2017-10-22,7,3,112
2017-10-22,7,4,75
2017-10-22,7,5,65
2017-10-22,8,1,56
2017-10-22,8,2,138
2017-10-22,8,3,108
2017-10-22,8,4,87
2017-10-22,8,5,62
2017-10-22,9,1,69
2017-10-22,9,2,140
2017-10-22,9,3,107
2017-10-22,9,4,84
2017-10-22,9,5,55
2017-10-22,10,1,76
2017-10-22,10,2,140
2017-10-22,10,3,117
2017-10-22,10,4,66
2017-10-22,10,5,53
2017-10-23,1,1,69
2017-10-23,1,2,143
2017-10-23,1,3,107
2017-10-23,1,4,83
2017-10-23,1,5,70
2017-10-23,2,1,74
2017-10-23,2,2,141
2017-10-23,2,3,111
2017-10-23,2,4,77
2017-10-23,2,5,65
2017-10-23,3,1,65
2017-10-23,3,2,136
2017-10-23,3,3,113
2017-10-23,3,4,78
2017-10-23,3,5,62
2017-10-23,4,1,72
2017-10-23,4,2,142
2017-10-23,4,3,109
2017-10-23,4,4,79
2017-10-23,4,5,67
2017-10-23,5,1,75
2017-10-23,5,2,141
2017-10-23,5,3,104
2017-10-23,5,4,79
2017-10-23,5,5,63
2017-10-23,6,1,65
2017-10-23,6,2,143
2017-10-23,6,3,113
2017-10-23,6,4,84
2017-10-23,6,5,60
2017-10-23,7,1,71
2017-10-23,7,2,140
2017-10-23,7,3,112
2017-10-23,7,4,81
2017-10-23,7,5,65
2017-10-23,8,1,70
2017-10-23,8,2,146
2017-10-23,8,3,106
2017-10-23,8,4,79
2017-10-23,8,5,71
2017-10-23,9,1,66
2017-10-23,9,2,136
2017-10-23,9,3,114
2017-10-23,9,4,73
2017-10-23,9,5,69
2017-10-23,10,1,68
2017-10-23,10,2,142
2017-10-23,10,3,104
2017-10-23,10,4,86
2017-10-23,10,5,59
2017-10-24,1,1,74
2017-10-24,1,2,134
2017-10-24,1,3,119
2017-10-24,1,4,80
2017-10-24,1,5,75
2017-10-24,2,1,66
2017-10-24,2,2,138
2017-10-24,2,3,116
2017-10-24,2,4,73
2017-10-24,2,5,62
2017-10-24,3,1,73
2017-10-24,3,2,135
2017-10-24,3,3,113
2017-10-24,3,4,81
2017-10-24,3,5,58
2017-10-24,4,1,75
2017-10-24,4,2,134
2017-10-24,4,3,114
2017-10-24,4,4,81
2017-10-24,4,5,63
2017-10-24,5,1,65
2017-10-24,5,2,142
2017-10-24,5,3,106
2017-10-24,5,4,86
2017-10-24,5,5,72
2017-10-24,6,1,79
2017-10-24,6,2,142
2017-10-24,6,3,108
2017-10-24,6,4,79
2017-10-24,6,5,63
2017-10-24,7,1,72
2017-10-24,7,2,142
2017-10-24,7,3,116
2017-10-24,7,4,80
2017-10-24,7,5,58
2017-10-24,8,1,68
2017-10-24,8,2,148
2017-10-24,8,3,103
2017-10-24,8,4,84
2017-10-24,8,5,63
2017-10-24,9,1,66
2017-10-24,9,2,142
2017-10-24,9,3,118
2017-10-24,9,4,82
2017-10-24,9,5,64
2017-10-24,10,1,64
2017-10-24,10,2,140
2017-10-24,10,3,104
2017-10-24,10,4,79
2017-10-24,10,5,65
2017-10-25,1,1,59
2017-10-25,1,2,147
2017-10-25,1,3,104
2017-10-25,1,4,79
2017-10-25,1,5,68
2017-10-25,2,1,77
2017-10-25,2,2,136
2017-10-25,2,3,98
2017-10-25,2,4,86
2017-10-25,2,5,59
2017-10-25,3,1,72
2017-10-25,3,2,142
2017-10-25,3,3,94
2017-10-25,3,4,72
2017-10-25,3,5,63
2017-10-25,4,1,57
2017-10-25,4,2,134
2017-10-25,4,3,111
2017-10-25,4,4,80
2017-10-25,4,5,67
2017-10-25,5,1,73
2017-10-25,5,2,132
2017-10-25,5,3,104
2017-10-25,5,4,84
2017-10-25,5,5,73
2017-10-25,6,1,66
2017-10-25,6,2,142
2017-10-25,6,3,114
2017-10-25,6,4,82
2017-10-25,6,5,64
2017-10-25,7,1,67
2017-10-25,7,2,150
2017-10-25,7,3,111
2017-10-25,7,4,82
2017-10-25,7,5,67
2017-10-25,8,1,66
2017-10-25,8,2,141
2017-10-25,8,3,109
2017-10-25,8,4,79
2017-10-25,8,5,67
2017-10-25,9,1,66
2017-10-25,9,2,134
2017-10-25,9,3,113
2017-10-25,9,4,78
2017-10-25,9,5,64
2017-10-25,10,1,61
2017-10-25,10,2,145
2017-10-25,10,3,113
2017-10-25,10,4,84
2017-10-25,10,5,67
2017-10-26,1,1,63
2017-10-26,1,2,142
2017-10-26,1,3,107
2017-10-26,1,4,76
2017-10-26,1,5,68
2017-10-26,2,1,79
2017-10-26,2,2,148
2017-10-26,2,3,114
2017-10-26,2,4,80
2017-10-26,2,5,64
2017-10-26,3,1,66
2017-10-26,3,2,139
2017-10-26,3,3,115
2017-10-26,3,4,90
2017-10-26,3,5,61
2017-10-26,4,1,60
2017-10-26,4,2,138
2017-10-26,4,3,115
2017-10-26,4,4,91
2017-10-26,4,5,72
2017-10-26,5,1,77
2017-10-26,5,2,136
2017-10-26,5,3,106
2017-10-26,5,4,74
2017-10-26,5,5,62
2017-10-26,6,1,75
2017-10-26,6,2,149
2017-10-26,6,3,112
2017-10-26,6,4,79
2017-10-26,6,5,60
2017-10-26,7,1,70
2017-10-26,7,2,141
2017-10-26,7,3,103
2017-10-26,7,4,85
2017-10-26,7,5,63
2017-10-26,8,1,75
2017-10-26,8,2,140
2017-10-26,8,3,112
2017-10-26,8,4,77
2017-10-26,8,5,64
2017-10-26,9,1,74
2017-10-26,9,2,140
2017-10-26,9,3,105
2017-10-26,9,4,81
2017-10-26,9,5,67
2017-10-26,10,1,77
2017-10-26,10,2,146
2017-10-26,10,3,110
2017-10-26,10,4,78
2017-10-26,10,5,64
2017-10-27,1,1,68
2017-10-27,1,2,143
2017-10-27,1,3,116
2017-10-27,1,4,87
2017-10-27,1,5,63
2017-10-27,2,1,68
2017-10-27,2,2,138
2017-10-27,2,3,101
2017-10-27,2,4,74
2017-10-27,2,5,65
2017-10-27,3,1,72
2017-10-27,3,2,143
2017-10-27,3,3,107
2017-10-27,3,4,78
2017-10-27,3,5,64
2017-10-27,4,1,69
2017-10-27,4,2,144
2017-10-27,4,3,104
2017-10-27,4,4,75
2017-10-27,4,5,64
2017-10-27,5,1,64
2017-10-27,5,2,131
2017-10-27,5,3,103
2017-10-27,5,4,79
2017-10-27,5,5,69
2017-10-27,6,1,74
2017-10-27,6,2,148
2017-10-27,6,3,111
2017-10-27,6,4,82
2017-10-27,6,5,64
2017-10-27,7,1,69
2017-10-27,7,2,151
2017-10-27,7,3,112
2017-10-27,7,4,82
2017-10-27,7,5,60
2017-10-27,8,1,73
2017-10-27,8,2,144
2017-10-27,8,3,116
2017-10-27,8,4,84
2017-10-27,8,5,65
2017-10-27,9,1,70
2017-10-27,9,2,140
2017-10-27,9,3,111
2017-10-27,9,4,87
2017-10-27,9,5,71
2017-10-27,10,1,74
2017-10-27,10,2,151
2017-10-27,10,3,97
2017-10-27,10,4,78
2017-10-27,10,5,65
2017-10-28,1,1,67
2017-10-28,1,2,136
2017-10-28,1,3,102
2017-10-28,1,4,79
2017-10-28,1,5,70
2017-10-28,2,1,74
2017-10-28,2,2,137
2017-10-28,2,3,112
2017-10-28,2,4,87
2017-10-28,2,5,58
2017-10-28,3,1,70
2017-10-28,3,2,142
2017-10-28,3,3,111
2017-10-28,3,4,85
2017-10-28,3,5,58
2017-10-28,4,1,66
2017-10-28,4,2,144
2017-10-28,4,3,102
2017-10-28,4,4,85
2017-10-28,4,5,68
2017-10-28,5,1,74
2017-10-28,5,2,138
2017-10-28,5,3,113
2017-10-28,5,4,75
2017-10-28,5,5,64
2017-10-28,6,1,71
2017-10-28,6,2,136
2017-10-28,6,3,112
2017-10-28,6,4,75
2017-10-28,6,5,67
2017-10-28,7,1,79
2017-10-28,7,2,134
2017-10-28,7,3,110
2017-10-28,7,4,72
2017-10-28,7,5,61
2017-10-28,8,1,74
2017-10-28,8,2,138
2017-10-28,8,3,114
2017-10-28,8,4,82
2017-10-28,8,5,65
2017-10-28,9,1,65
2017-10-28,9,2,144
2017-10-28,9,3,112
2017-10-28,9,4,73
2017-10-28,9,5,61
2017-10-28,10,1,57
2017-10-28,10,2,134
2017-10-28,10,3,109
2017-10-28,10,4,75
2017-10-28,10,5,61
2017-10-29,1,1,78
2017-10-29,1,2,146
2017-10-29,1,3,107
2017-10-29,1,4,85
2017-10-29,1,5,72
2017-10-29,2,1,74
2017-10-29,2,2,142
2017-10-29,2,3,116
2017-10-29,2,4,85
2017-10-29,2,5,60
2017-10-29,3,1,70
2017-10-29,3,2,138
2017-10-29,3,3,116
2017-10-29,3,4,78
2017-10-29,3,5,62
2017-10-29,4,1,76
2017-10-29,4,2,142
2017-10-29,4,3,121
2017-10-29,4,4,76
2017-10-29,4,5,63
2017-10-29,5,1,76
2017-10-29,5,2,134
2017-10-29,5,3,117
2017-10-29,5,4,75
2017-10-29,5,5,69
2017-10-29,6,1,61
2017-10-29,6,2,141
2017-10-29,6,3,104
2017-10-29,6,4,90
2017-10-29,6,5,60
2017-10-29,7,1,67
2017-10-29,7,2,143
2017-10-29,7,3,108
2017-10-29,7,4,84
2017-10-29,7,5,62
2017-10-29,8,1,67
2017-10-29,8,2,141
2017-10-29,8,3,105
2017-10-29,8,4,83
2017-10-29,8,5,70
2017-10-29,9,1,73
2017-10-29,9,2,144
2017-10-29,9,3,101
2017-10-29,9,4,78
2017-10-29,9,5,65
2017-10-29,10,1,78
2017-10-29,10,2,138
2017-10-29,10,3,99
2017-10-29,10,4,76
2017-10-29,10,5,62
2017-10-30,1,1,60
2017-10-30,1,2,146
2017-10-30,1,3,103
2017-10-30,1,4,83
2017-10-30,1,5,60
2017-10-30,2,1,78
2017-10-30,2,2,139
2017-10-30,2,3,108
2017-10-30,2,4,83
2017-10-30,2,5,61
2017-10-30,3,1,74
2017-10-30,3,2,138
2017-10-30,3,3,108
2017-10-30,3,4,80
2017-10-30,3,5,60
2017-10-30,4,1,70
2017-10-30,4,2,142
2017-10-30,4,3,99
2017-10-30,4,4,86
2017-10-30,4,5,70
2017-10-30,5,1,61
2017-10-30,5,2,131
2017-10-30,5,3,115
2017-10-30,5,4,85
2017-10-30,5,5,69
2017-10-30,6,1,64
2017-10-30,6,2,150
2017-10-30,6,3,107
2017-10-30,6,4,82
2017-10-30,6,5,67
2017-10-30,7,1,79
2017-10-30,7,2,141
2017-10-30,7,3,113
2017-10-30,7,4,80
2017-10-30,7,5,60
2017-10-30,8,1,59
2017-10-30,8,2,141
2017-10-30,8,3,104
2017-10-30,8,4,82
2017-10-30,8,5,66
2017-10-30,9,1,71
2017-10-30,9,2,135
2017-10-30,9,3,116
2017-10-30,9,4,83
2017-10-30,9,5,60
2017-10-30,10,1,81
2017-10-30,10,2,140
2017-10-30,10,3,104
2017-10-30,10,4,77
2017-10-30,10,5,58
2017-10-31,1,1,78
2017-10-31,1,2,146
2017-10-31,1,3,115
2017-10-31,1,4,84
2017-10-31,1,5,72
2017-10-31,2,1,70
2017-10-31,2,2,143
2017-10-31,2,3,107
2017-10-31,2,4,80
2017-10-31,2,5,68
2017-10-31,3,1,55
2017-10-31,3,2,138
2017-10-31,3,3,112
2017-10-31,3,4,80
2017-10-31,3,5,64
2017-10-31,4,1,74
2017-10-31,4,2,137
2017-10-31,4,3,105
2017-10-31,4,4,87
2017-10-31,4,5,71
2017-10-31,5,1,68
2017-10-31,5,2,140
2017-10-31,5,3,115
2017-10-31,5,4,81
2017-10-31,5,5,68
2017-10-31,6,1,73
2017-10-31,6,2,139
2017-10-31,6,3,113
2017-10-31,6,4,76
2017-10-31,6,5,68
2017-10-31,7,1,70
2017-10-31,7,2,139
2017-10-31,7,3,105
2017-10-31,7,4,81
2017-10-31,7,5,66
2017-10-31,8,1,67
2017-10-31,8,2,133
2017-10-31,8,3,103
2017-10-31,8,4,80
2017-10-31,8,5,67
2017-10-31,9,1,80
2017-10-31,9,2,141
2017-10-31,9,3,103
2017-10-31,9,4,80
2017-10-31,9,5,72
2017-10-31,10,1,67
2017-10-31,10,2,146
2017-10-31,10,3,112
2017-10-31,10,4,84
2017-10-31,10,5,75
2017-11-01,1,1,62
2017-11-01,1,2,145
2017-11-01,1,3,110
2017-11-01,1,4,76
2017-11-01,1,5,65
2017-11-01,2,1,79
2017-11-01,2,2,148
2017-11-01,2,3,101
2017-11-01,2,4,77
2017-11-01,2,5,71
2017-11-01,3,1,71
2017-11-01,3,2,141
2017-11-01,3,3,103
2017-11-01,3,4,77
2017-11-01,3,5,59
2017-11-01,4,1,63
2017-11-01,4,2,135
2017-11-01,4,3,106
2017-11-01,4,4,77
2017-11-01,4,5,62
2017-11-01,5,1,76
2017-11-01,5,2,136
2017-11-01,5,3,118
2017-11-01,5,4,78
2017-11-01,5,5,68
2017-11-01,6,1,73
2017-11-01,6,2,136
2017-11-01,6,3,109
2017-11-01,6,4,78
2017-11-01,6,5,68
2017-11-01,7,1,70
2017-11-01,7,2,137
2017-11-01,7,3,112
2017-11-01,7,4,83
2017-11-01,7,5,75
2017-11-01,8,1,71
2017-11-01,8,2,141
2017-11-01,8,3,113
2017-11-01,8,4,76
2017-11-01,8,5,57
2017-11-01,9,1,69
2017-11-01,9,2,146
2017-11-01,9,3,117
2017-11-01,9,4,72
2017-11-01,9,5,69
2017-11-01,10,1,60
2017-11-01,10,2,143
2017-11-01,10,3,113
2017-11-01,10,4,72
2017-11-01,10,5,71
2017-11-02,1,1,80
2017-11-02,1,2,141
2017-11-02,1,3,112
2017-11-02,1,4,88
2017-11-02,1,5,60
2017-11-02,2,1,65
2017-11-02,2,2,137
2017-11-02,2,3,111
2017-11-02,2,4,81
2017-11-02,2,5,63
2017-11-02,3,1,69
2017-11-02,3,2,138
2017-11-02,3,3,109
2017-11-02,3,4,77
2017-11-02,3,5,62
2017-11-02,4,1,61
2017-11-02,4,2,140
2017-11-02,4,3,101
2017-11-02,4,4,85
2017-11-02,4,5,63
2017-11-02,5,1,70
2017-11-02,5,2,139
2017-11-02,5,3,110
2017-11-02,5,4,87
2017-11-02,5,5,59
2017-11-02,6,1,63
2017-11-02,6,2,142
2017-11-02,6,3,109
2017-11-02,6,4,83
2017-11-02,6,5,70
2017-11-02,7,1,65
2017-11-02,7,2,144
2017-11-02,7,3,106
2017-11-02,7,4,81
2017-11-02,7,5,60
2017-11-02,8,1,72
2017-11-02,8,2,141
2017-11-02,8,3,105
2017-11-02,8,4,74
2017-11-02,8,5,70
2017-11-02,9,1,69
2017-11-02,9,2,146
2017-11-02,9,3,108
2017-11-02,9,4,88
2017-11-02,9,5,61
2017-11-02,10,1,78
2017-11-02,10,2,142
2017-11-02,10,3,113
2017-11-02,10,4,76
2017-11-02,10,5,70
2017-11-03,1,1,75
2017-11-03,1,2,139
2017-11-03,1,3,100
2017-11-03,1,4,76
2017-11-03,1,5,61
2017-11-03,2,1,73
2017-11-03,2,2,139
2017-11-03,2,3,109
2017-11-03,2,4,78
2017-11-03,2,5,73
2017-11-03,3,1,71
2017-11-03,3,2,142
2017-11-03,3,3,108
2017-11-03,3,4,81
2017-11-03,3,5,61
2017-11-03,4,1,73
2017-11-03,4,2,135
